level,kode_bps,nama_bps,kode_dagri,nama_dagri,parent_kode_bps,periode_merge,fetched_at,province_kode_bps
kabupaten,3318,KAB. PATI,3318,KAB. PATI,33,2024_1.2022,2025-09-22T10:10:22+00:00,33
kabupaten,3319,KAB. KUDUS,3319,KAB. KUDUS,33,2024_1.2022,2025-09-22T10:10:22+00:00,33
kabupaten,3320,KAB. JEPARA,3320,KAB. JEPARA,33,2024_1.2022,2025-09-22T10:10:22+00:00,33
kabupaten,3321,KAB. DEMAK,3321,KAB. DEMAK,33,2024_1.2022,2025-09-22T10:10:22+00:00,33
kabupaten,3322,KAB. SEMARANG,3322,KAB. SEMARANG,33,2024_1.2022,2025-09-22T10:10:22+00:00,33
kabupaten,3323,KAB. TEMANGGUNG,3323,KAB. TEMANGGUNG,33,2024_1.2022,2025-09-22T10:10:22+00:00,33
kabupaten,3324,KAB. KENDAL,3324,KAB. KENDAL,33,2024_1.2022,2025-09-22T10:10:22+00:00,33
kabupaten,3325,KAB. BATANG,3325,KAB. BATANG,33,2024_1.2022,2025-09-22T10:10:22+00:00,33
kabupaten,3326,KAB. PEKALONGAN,3326,KAB. PEKALONGAN,33,2024_1.2022,2025-09-22T10:10:22+00:00,33
kabupaten,3327,KAB. PEMALANG,3327,KAB. PEMALANG,33,2024_1.2022,2025-09-22T10:10:22+00:00,33
kabupaten,3328,KAB. TEGAL,3328,KAB. TEGAL,33,2024_1.2022,2025-09-22T10:10:22+00:00,33
kabupaten,3329,KAB. BREBES,3329,KAB. BREBES,33,2024_1.2022,2025-09-22T10:10:22+00:00,33
kabupaten,3371,KOTA MAGELANG,3371,KOTA MAGELANG,33,2024_1.2022,2025-09-22T10:10:22+00:00,33
kabupaten,3372,KOTA SURAKARTA,3372,KOTA SURAKARTA,33,2024_1.2022,2025-09-22T10:10:22+00:00,33
kabupaten,3373,KOTA SALATIGA,3373,KOTA SALATIGA,33,2024_1.2022,2025-09-22T10:10:22+00:00,33
kabupaten,3374,KOTA SEMARANG,3374,KOTA SEMARANG,33,2024_1.2022,2025-09-22T10:10:22+00:00,33
kabupaten,3375,KOTA PEKALONGAN,3375,KOTA PEKALONGAN,33,2024_1.2022,2025-09-22T10:10:22+00:00,33
kabupaten,3376,KOTA TEGAL,3376,KOTA TEGAL,33,2024_1.2022,2025-09-22T10:10:22+00:00,33
kabupaten,3401,KAB. KULON PROGO,3401,KAB. KULON PROGO,34,2024_1.2022,2025-09-22T10:10:22+00:00,34
kabupaten,3402,KAB. BANTUL,3402,KAB. BANTUL,34,2024_1.2022,2025-09-22T10:10:22+00:00,34
kabupaten,3403,KAB. GUNUNGKIDUL,3403,KAB. GUNUNGKIDUL,34,2024_1.2022,2025-09-22T10:10:22+00:00,34
kabupaten,3404,KAB. SLEMAN,3404,KAB. SLEMAN,34,2024_1.2022,2025-09-22T10:10:22+00:00,34
kabupaten,3471,KOTA YOGYAKARTA,3471,KOTA YOGYAKARTA,34,2024_1.2022,2025-09-22T10:10:22+00:00,34
kabupaten,3501,KAB. PACITAN,3501,KAB. PACITAN,35,2024_1.2022,2025-09-22T10:10:22+00:00,35
kabupaten,3502,KAB. PONOROGO,3502,KAB. PONOROGO,35,2024_1.2022,2025-09-22T10:10:22+00:00,35
kabupaten,3503,KAB. TRENGGALEK,3503,KAB. TRENGGALEK,35,2024_1.2022,2025-09-22T10:10:22+00:00,35
kabupaten,3504,KAB. TULUNGAGUNG,3504,KAB. TULUNGAGUNG,35,2024_1.2022,2025-09-22T10:10:22+00:00,35
kabupaten,3505,KAB. BLITAR,3505,KAB. BLITAR,35,2024_1.2022,2025-09-22T10:10:22+00:00,35
kabupaten,3506,KAB. KEDIRI,3506,KAB. KEDIRI,35,2024_1.2022,2025-09-22T10:10:22+00:00,35
kabupaten,3507,KAB. MALANG,3507,KAB. MALANG,35,2024_1.2022,2025-09-22T10:10:22+00:00,35
kabupaten,3508,KAB. LUMAJANG,3508,KAB. LUMAJANG,35,2024_1.2022,2025-09-22T10:10:22+00:00,35
kabupaten,3509,KAB. JEMBER,3509,KAB. JEMBER,35,2024_1.2022,2025-09-22T10:10:22+00:00,35
kabupaten,3510,KAB. BANYUWANGI,3510,KAB. BANYUWANGI,35,2024_1.2022,2025-09-22T10:10:22+00:00,35
kabupaten,3511,KAB. BONDOWOSO,3511,KAB. BONDOWOSO,35,2024_1.2022,2025-09-22T10:10:22+00:00,35
kabupaten,3512,KAB. SITUBONDO,3512,KAB. SITUBONDO,35,2024_1.2022,2025-09-22T10:10:22+00:00,35
kabupaten,3513,KAB. PROBOLINGGO,3513,KAB. PROBOLINGGO,35,2024_1.2022,2025-09-22T10:10:22+00:00,35
kabupaten,3514,KAB. PASURUAN,3514,KAB. PASURUAN,35,2024_1.2022,2025-09-22T10:10:22+00:00,35
kabupaten,3515,KAB. SIDOARJO,3515,KAB. SIDOARJO,35,2024_1.2022,2025-09-22T10:10:22+00:00,35
kabupaten,3516,KAB. MOJOKERTO,3516,KAB. MOJOKERTO,35,2024_1.2022,2025-09-22T10:10:22+00:00,35
kabupaten,3517,KAB. JOMBANG,3517,KAB. JOMBANG,35,2024_1.2022,2025-09-22T10:10:22+00:00,35
kabupaten,3518,KAB. NGANJUK,3518,KAB. NGANJUK,35,2024_1.2022,2025-09-22T10:10:22+00:00,35
kabupaten,3519,KAB. MADIUN,3519,KAB. MADIUN,35,2024_1.2022,2025-09-22T10:10:22+00:00,35
kabupaten,3520,KAB. MAGETAN,3520,KAB. MAGETAN,35,2024_1.2022,2025-09-22T10:10:22+00:00,35
kabupaten,3521,KAB. NGAWI,3521,KAB. NGAWI,35,2024_1.2022,2025-09-22T10:10:22+00:00,35
kabupaten,3522,KAB. BOJONEGORO,3522,KAB. BOJONEGORO,35,2024_1.2022,2025-09-22T10:10:22+00:00,35
kabupaten,3523,KAB. TUBAN,3523,KAB. TUBAN,35,2024_1.2022,2025-09-22T10:10:22+00:00,35
kabupaten,3524,KAB. LAMONGAN,3524,KAB. LAMONGAN,35,2024_1.2022,2025-09-22T10:10:22+00:00,35
kabupaten,3525,KAB. GRESIK,3525,KAB. GRESIK,35,2024_1.2022,2025-09-22T10:10:22+00:00,35
kabupaten,3526,KAB. BANGKALAN,3526,KAB. BANGKALAN,35,2024_1.2022,2025-09-22T10:10:22+00:00,35
kabupaten,3527,KAB. SAMPANG,3527,KAB. SAMPANG,35,2024_1.2022,2025-09-22T10:10:22+00:00,35
kabupaten,3528,KAB. PAMEKASAN,3528,KAB. PAMEKASAN,35,2024_1.2022,2025-09-22T10:10:22+00:00,35
kabupaten,3529,KAB. SUMENEP,3529,KAB. SUMENEP,35,2024_1.2022,2025-09-22T10:10:22+00:00,35
kabupaten,3571,KOTA KEDIRI,3571,KOTA KEDIRI,35,2024_1.2022,2025-09-22T10:10:22+00:00,35
kabupaten,3572,KOTA BLITAR,3572,KOTA BLITAR,35,2024_1.2022,2025-09-22T10:10:22+00:00,35
kabupaten,3573,KOTA MALANG,3573,KOTA MALANG,35,2024_1.2022,2025-09-22T10:10:22+00:00,35
kabupaten,3574,KOTA PROBOLINGGO,3574,KOTA PROBOLINGGO,35,2024_1.2022,2025-09-22T10:10:22+00:00,35
kabupaten,3575,KOTA PASURUAN,3575,KOTA PASURUAN,35,2024_1.2022,2025-09-22T10:10:22+00:00,35
kabupaten,3576,KOTA MOJOKERTO,3576,KOTA MOJOKERTO,35,2024_1.2022,2025-09-22T10:10:22+00:00,35
kabupaten,3577,KOTA MADIUN,3577,KOTA MADIUN,35,2024_1.2022,2025-09-22T10:10:22+00:00,35
kabupaten,3578,KOTA SURABAYA,3578,KOTA SURABAYA,35,2024_1.2022,2025-09-22T10:10:22+00:00,35
kabupaten,3579,KOTA BATU,3579,KOTA BATU,35,2024_1.2022,2025-09-22T10:10:22+00:00,35
kabupaten,3601,KAB. PANDEGLANG,3601,KAB. PANDEGLANG,36,2024_1.2022,2025-09-22T10:10:22+00:00,36
kabupaten,3602,KAB. LEBAK,3602,KAB. LEBAK,36,2024_1.2022,2025-09-22T10:10:22+00:00,36
kabupaten,3603,KAB. TANGERANG,3603,KAB. TANGERANG,36,2024_1.2022,2025-09-22T10:10:22+00:00,36
kabupaten,3604,KAB. SERANG,3604,KAB. SERANG,36,2024_1.2022,2025-09-22T10:10:22+00:00,36
kabupaten,3671,KOTA TANGERANG,3671,KOTA TANGERANG,36,2024_1.2022,2025-09-22T10:10:22+00:00,36
kabupaten,3672,KOTA CILEGON,3672,KOTA CILEGON,36,2024_1.2022,2025-09-22T10:10:22+00:00,36
kabupaten,3673,KOTA SERANG,3673,KOTA SERANG,36,2024_1.2022,2025-09-22T10:10:22+00:00,36
kabupaten,3674,KOTA TANGERANG SELATAN,3674,KOTA TANGERANG SELATAN,36,2024_1.2022,2025-09-22T10:10:22+00:00,36
kabupaten,5101,KAB. JEMBRANA,5101,KAB. JEMBRANA,51,2024_1.2022,2025-09-22T10:10:22+00:00,51
kabupaten,5102,KAB. TABANAN,5102,KAB. TABANAN,51,2024_1.2022,2025-09-22T10:10:22+00:00,51
kabupaten,5103,KAB. BADUNG,5103,KAB. BADUNG,51,2024_1.2022,2025-09-22T10:10:22+00:00,51
kabupaten,5104,KAB. GIANYAR,5104,KAB. GIANYAR,51,2024_1.2022,2025-09-22T10:10:22+00:00,51
kabupaten,5105,KAB. KLUNGKUNG,5105,KAB. KLUNGKUNG,51,2024_1.2022,2025-09-22T10:10:22+00:00,51
kabupaten,5106,KAB. BANGLI,5106,KAB. BANGLI,51,2024_1.2022,2025-09-22T10:10:22+00:00,51
kabupaten,5107,KAB. KARANGASEM,5107,KAB. KARANGASEM,51,2024_1.2022,2025-09-22T10:10:22+00:00,51
kabupaten,5108,KAB. BULELENG,5108,KAB. BULELENG,51,2024_1.2022,2025-09-22T10:10:22+00:00,51
kabupaten,5171,KOTA DENPASAR,5171,KOTA DENPASAR,51,2024_1.2022,2025-09-22T10:10:22+00:00,51
kabupaten,5201,KAB. LOMBOK BARAT,5201,KAB. LOMBOK BARAT,52,2024_1.2022,2025-09-22T10:10:22+00:00,52
kabupaten,5202,KAB. LOMBOK TENGAH,5202,KAB. LOMBOK TENGAH,52,2024_1.2022,2025-09-22T10:10:22+00:00,52
kabupaten,5203,KAB. LOMBOK TIMUR,5203,KAB. LOMBOK TIMUR,52,2024_1.2022,2025-09-22T10:10:22+00:00,52
kabupaten,5204,KAB. SUMBAWA,5204,KAB. SUMBAWA,52,2024_1.2022,2025-09-22T10:10:22+00:00,52
kabupaten,5205,KAB. DOMPU,5205,KAB. DOMPU,52,2024_1.2022,2025-09-22T10:10:22+00:00,52
kabupaten,5206,KAB. BIMA,5206,KAB. BIMA,52,2024_1.2022,2025-09-22T10:10:22+00:00,52
kabupaten,5207,KAB. SUMBAWA BARAT,5207,KAB. SUMBAWA BARAT,52,2024_1.2022,2025-09-22T10:10:22+00:00,52
kabupaten,5208,KAB. LOMBOK UTARA,5208,KAB. LOMBOK UTARA,52,2024_1.2022,2025-09-22T10:10:22+00:00,52
kabupaten,5271,KOTA MATARAM,5271,KOTA MATARAM,52,2024_1.2022,2025-09-22T10:10:22+00:00,52
kabupaten,5272,KOTA BIMA,5272,KOTA BIMA,52,2024_1.2022,2025-09-22T10:10:22+00:00,52
kabupaten,5301,KAB. SUMBA BARAT,5312,KAB. SUMBA BARAT,53,2024_1.2022,2025-09-22T10:10:22+00:00,53
kabupaten,5302,KAB. SUMBA TIMUR,5311,KAB. SUMBA TIMUR,53,2024_1.2022,2025-09-22T10:10:22+00:00,53
kabupaten,5303,KAB. KUPANG,5301,KAB. KUPANG,53,2024_1.2022,2025-09-22T10:10:22+00:00,53
kabupaten,5304,KAB TIMOR TENGAH SELATAN,5302,KAB TIMOR TENGAH SELATAN,53,2024_1.2022,2025-09-22T10:10:22+00:00,53
kabupaten,5305,KAB. TIMOR TENGAH UTARA,5303,KAB. TIMOR TENGAH UTARA,53,2024_1.2022,2025-09-22T10:10:22+00:00,53
kabupaten,5306,KAB. BELU,5304,KAB. BELU,53,2024_1.2022,2025-09-22T10:10:22+00:00,53
kabupaten,5307,KAB. ALOR,5305,KAB. ALOR,53,2024_1.2022,2025-09-22T10:10:22+00:00,53
kabupaten,5308,KAB. LEMBATA,5313,KAB. LEMBATA,53,2024_1.2022,2025-09-22T10:10:22+00:00,53
kabupaten,5309,KAB. FLORES TIMUR,5306,KAB. FLORES TIMUR,53,2024_1.2022,2025-09-22T10:10:22+00:00,53
kabupaten,5310,KAB. SIKKA,5307,KAB. SIKKA,53,2024_1.2022,2025-09-22T10:10:22+00:00,53
kabupaten,5311,KAB. ENDE,5308,KAB. ENDE,53,2024_1.2022,2025-09-22T10:10:22+00:00,53
kabupaten,5312,KAB. NGADA,5309,KAB. NGADA,53,2024_1.2022,2025-09-22T10:10:22+00:00,53
kabupaten,5313,KAB. MANGGARAI,5310,KAB. MANGGARAI,53,2024_1.2022,2025-09-22T10:10:22+00:00,53
kabupaten,5314,KAB. ROTE NDAO,5314,KAB. ROTE NDAO,53,2024_1.2022,2025-09-22T10:10:22+00:00,53
kabupaten,5315,KAB. MANGGARAI BARAT,5315,KAB. MANGGARAI BARAT,53,2024_1.2022,2025-09-22T10:10:22+00:00,53
kabupaten,5316,KAB. SUMBA TENGAH,5317,KAB. SUMBA TENGAH,53,2024_1.2022,2025-09-22T10:10:22+00:00,53
kabupaten,5317,KAB. SUMBA BARAT DAYA,5318,KAB. SUMBA BARAT DAYA,53,2024_1.2022,2025-09-22T10:10:22+00:00,53
kabupaten,5318,KAB. NAGEKEO,5316,KAB. NAGEKEO,53,2024_1.2022,2025-09-22T10:10:22+00:00,53
kabupaten,5319,KAB. MANGGARAI TIMUR,5319,KAB. MANGGARAI TIMUR,53,2024_1.2022,2025-09-22T10:10:22+00:00,53
kabupaten,5320,KAB. SABU RAIJUA,5320,KAB. SABU RAIJUA,53,2024_1.2022,2025-09-22T10:10:22+00:00,53
kabupaten,5321,KAB. MALAKA,5321,KAB. MALAKA,53,2024_1.2022,2025-09-22T10:10:22+00:00,53
kabupaten,5371,KOTA KUPANG,5371,KOTA KUPANG,53,2024_1.2022,2025-09-22T10:10:22+00:00,53
kabupaten,6101,KAB. SAMBAS,6101,KAB. SAMBAS,61,2024_1.2022,2025-09-22T10:10:22+00:00,61
kabupaten,6102,KAB. BENGKAYANG,6107,KAB. BENGKAYANG,61,2024_1.2022,2025-09-22T10:10:22+00:00,61
kabupaten,6103,KAB. LANDAK,6108,KAB. LANDAK,61,2024_1.2022,2025-09-22T10:10:22+00:00,61
kabupaten,6104,KAB. MEMPAWAH,6102,KAB. MEMPAWAH,61,2024_1.2022,2025-09-22T10:10:22+00:00,61
kabupaten,6105,KAB. SANGGAU,6103,KAB. SANGGAU,61,2024_1.2022,2025-09-22T10:10:22+00:00,61
kabupaten,6106,KAB. KETAPANG,6104,KAB. KETAPANG,61,2024_1.2022,2025-09-22T10:10:22+00:00,61
kabupaten,6107,KAB. SINTANG,6105,KAB. SINTANG,61,2024_1.2022,2025-09-22T10:10:22+00:00,61
kabupaten,6108,KAB. KAPUAS HULU,6106,KAB. KAPUAS HULU,61,2024_1.2022,2025-09-22T10:10:22+00:00,61
kabupaten,6109,KAB. SEKADAU,6109,KAB. SEKADAU,61,2024_1.2022,2025-09-22T10:10:22+00:00,61
kabupaten,6110,KAB. MELAWI,6110,KAB. MELAWI,61,2024_1.2022,2025-09-22T10:10:22+00:00,61
kabupaten,6111,KAB. KAYONG UTARA,6111,KAB. KAYONG UTARA,61,2024_1.2022,2025-09-22T10:10:22+00:00,61
kabupaten,6112,KAB. KUBU RAYA,6112,KAB. KUBU RAYA,61,2024_1.2022,2025-09-22T10:10:22+00:00,61
kabupaten,6171,KOTA PONTIANAK,6171,KOTA PONTIANAK,61,2024_1.2022,2025-09-22T10:10:22+00:00,61
kabupaten,6172,KOTA SINGKAWANG,6172,KOTA SINGKAWANG,61,2024_1.2022,2025-09-22T10:10:22+00:00,61
kabupaten,6201,KAB. KOTAWARINGIN BARAT,6201,KAB. KOTAWARINGIN BARAT,62,2024_1.2022,2025-09-22T10:10:22+00:00,62
kabupaten,6202,KAB. KOTAWARINGIN TIMUR,6202,KAB. KOTAWARINGIN TIMUR,62,2024_1.2022,2025-09-22T10:10:22+00:00,62
kabupaten,6203,KAB. KAPUAS,6203,KAB. KAPUAS,62,2024_1.2022,2025-09-22T10:10:22+00:00,62
kabupaten,6204,KAB. BARITO SELATAN,6204,KAB. BARITO SELATAN,62,2024_1.2022,2025-09-22T10:10:22+00:00,62
kabupaten,6205,KAB. BARITO UTARA,6205,KAB. BARITO UTARA,62,2024_1.2022,2025-09-22T10:10:22+00:00,62
kabupaten,6206,KAB. SUKAMARA,6208,KAB. SUKAMARA,62,2024_1.2022,2025-09-22T10:10:22+00:00,62
kabupaten,6207,KAB. LAMANDAU,6209,KAB. LAMANDAU,62,2024_1.2022,2025-09-22T10:10:22+00:00,62
kabupaten,6208,KAB. SERUYAN,6207,KAB. SERUYAN,62,2024_1.2022,2025-09-22T10:10:22+00:00,62
kabupaten,6209,KAB. KATINGAN,6206,KAB. KATINGAN,62,2024_1.2022,2025-09-22T10:10:22+00:00,62
kabupaten,6210,KAB. PULANG PISAU,6211,KAB. PULANG PISAU,62,2024_1.2022,2025-09-22T10:10:22+00:00,62
kabupaten,6211,KAB. GUNUNG MAS,6210,KAB. GUNUNG MAS,62,2024_1.2022,2025-09-22T10:10:22+00:00,62
kabupaten,6212,KAB. BARITO TIMUR,6213,KAB. BARITO TIMUR,62,2024_1.2022,2025-09-22T10:10:22+00:00,62
kabupaten,6213,KAB. MURUNG RAYA,6212,KAB. MURUNG RAYA,62,2024_1.2022,2025-09-22T10:10:22+00:00,62
kabupaten,6271,KOTA PALANGKARAYA,6271,KOTA PALANGKARAYA,62,2024_1.2022,2025-09-22T10:10:22+00:00,62
kabupaten,6301,KAB. TANAH LAUT,6301,KAB. TANAH LAUT,63,2024_1.2022,2025-09-22T10:10:22+00:00,63
kabupaten,6302,KAB. KOTABARU,6302,KAB. KOTABARU,63,2024_1.2022,2025-09-22T10:10:22+00:00,63
kabupaten,6303,KAB. BANJAR,6303,KAB. BANJAR,63,2024_1.2022,2025-09-22T10:10:22+00:00,63
kabupaten,6304,KAB. BARITO KUALA,6304,KAB. BARITO KUALA,63,2024_1.2022,2025-09-22T10:10:22+00:00,63
kabupaten,6305,KAB. TAPIN,6305,KAB. TAPIN,63,2024_1.2022,2025-09-22T10:10:22+00:00,63
kabupaten,6306,KAB. HULU SUNGAI SELATAN,6306,KAB. HULU SUNGAI SELATAN,63,2024_1.2022,2025-09-22T10:10:22+00:00,63
kabupaten,6307,KAB. HULU SUNGAI TENGAH,6307,KAB. HULU SUNGAI TENGAH,63,2024_1.2022,2025-09-22T10:10:22+00:00,63
kabupaten,6308,KAB. HULU SUNGAI UTARA,6308,KAB. HULU SUNGAI UTARA,63,2024_1.2022,2025-09-22T10:10:22+00:00,63
kabupaten,6309,KAB. TABALONG,6309,KAB. TABALONG,63,2024_1.2022,2025-09-22T10:10:22+00:00,63
kabupaten,6310,KAB. TANAH BUMBU,6310,KAB. TANAH BUMBU,63,2024_1.2022,2025-09-22T10:10:22+00:00,63
kabupaten,6311,KAB. BALANGAN,6311,KAB. BALANGAN,63,2024_1.2022,2025-09-22T10:10:22+00:00,63
kabupaten,6371,KOTA BANJARMASIN,6371,KOTA BANJARMASIN,63,2024_1.2022,2025-09-22T10:10:22+00:00,63
kabupaten,6372,KOTA BANJARBARU,6372,KOTA BANJARBARU,63,2024_1.2022,2025-09-22T10:10:22+00:00,63
kabupaten,6401,KAB. PASER,6401,KAB. PASER,64,2024_1.2022,2025-09-22T10:10:22+00:00,64
kabupaten,6402,KAB. KUTAI BARAT,6407,KAB. KUTAI BARAT,64,2024_1.2022,2025-09-22T10:10:22+00:00,64
kabupaten,6403,KAB. KUTAI KARTANEGARA,6402,KAB. KUTAI KARTANEGARA,64,2024_1.2022,2025-09-22T10:10:22+00:00,64
kabupaten,6404,KAB. KUTAI TIMUR,6408,KAB. KUTAI TIMUR,64,2024_1.2022,2025-09-22T10:10:22+00:00,64
kabupaten,6405,KAB. BERAU,6403,KAB. BERAU,64,2024_1.2022,2025-09-22T10:10:22+00:00,64
kabupaten,6409,KAB. PENAJAM PASER UTARA,6409,KAB. PENAJAM PASER UTARA,64,2024_1.2022,2025-09-22T10:10:22+00:00,64
kabupaten,6411,KAB. MAHAKAM ULU,6411,KAB. MAHAKAM ULU,64,2024_1.2022,2025-09-22T10:10:22+00:00,64
kabupaten,6471,KOTA BALIKPAPAN,6471,KOTA BALIKPAPAN,64,2024_1.2022,2025-09-22T10:10:22+00:00,64
kabupaten,6472,KOTA SAMARINDA,6472,KOTA SAMARINDA,64,2024_1.2022,2025-09-22T10:10:22+00:00,64
kabupaten,6474,KOTA BONTANG,6474,KOTA BONTANG,64,2024_1.2022,2025-09-22T10:10:22+00:00,64
kabupaten,6501,KAB. MALINAU,6502,KAB. MALINAU,65,2024_1.2022,2025-09-22T10:10:22+00:00,65
kabupaten,6502,KAB. BULUNGAN,6501,KAB. BULUNGAN,65,2024_1.2022,2025-09-22T10:10:22+00:00,65
kabupaten,6503,KAB. TANA TIDUNG,6504,KAB. TANA TIDUNG,65,2024_1.2022,2025-09-22T10:10:22+00:00,65
kabupaten,6504,KAB. NUNUKAN,6503,KAB. NUNUKAN,65,2024_1.2022,2025-09-22T10:10:22+00:00,65
kabupaten,6571,KOTA TARAKAN,6571,KOTA TARAKAN,65,2024_1.2022,2025-09-22T10:10:22+00:00,65
kabupaten,7101,KAB. BOLAANG MONGONDOW,7101,KAB. BOLAANG MONGONDOW,71,2024_1.2022,2025-09-22T10:10:22+00:00,71
kabupaten,7102,KAB. MINAHASA,7102,KAB. MINAHASA,71,2024_1.2022,2025-09-22T10:10:22+00:00,71
kabupaten,7103,KAB. KEPULAUAN SANGIHE,7103,KAB. KEPULAUAN SANGIHE,71,2024_1.2022,2025-09-22T10:10:22+00:00,71
kabupaten,7104,KAB. KEPULAUAN TALAUD,7104,KAB. KEPULAUAN TALAUD,71,2024_1.2022,2025-09-22T10:10:22+00:00,71
kabupaten,7105,KAB. MINAHASA SELATAN,7105,KAB. MINAHASA SELATAN,71,2024_1.2022,2025-09-22T10:10:22+00:00,71
kabupaten,7106,KAB. MINAHASA UTARA,7106,KAB. MINAHASA UTARA,71,2024_1.2022,2025-09-22T10:10:22+00:00,71
kabupaten,7107,KAB. BOLAANG MONGONDOW UTARA,7108,KAB. BOLAANG MONGONDOW UTARA,71,2024_1.2022,2025-09-22T10:10:22+00:00,71
kabupaten,7108,KAB. KEP. SIAU TAGULANDANG BIARO,7109,KAB. KEP. SIAU TAGULANDANG BIARO,71,2024_1.2022,2025-09-22T10:10:22+00:00,71
kabupaten,7109,KAB. MINAHASA TENGGARA,7107,KAB. MINAHASA TENGGARA,71,2024_1.2022,2025-09-22T10:10:22+00:00,71
kabupaten,7110,KAB. BOLAANG MONGONDOW SELATAN,7111,KAB. BOLAANG MONGONDOW SELATAN,71,2024_1.2022,2025-09-22T10:10:22+00:00,71
kabupaten,7111,KAB. BOLAANG MONGONDOW TIMUR,7110,KAB. BOLAANG MONGONDOW TIMUR,71,2024_1.2022,2025-09-22T10:10:22+00:00,71
kabupaten,7171,KOTA MANADO,7171,KOTA MANADO,71,2024_1.2022,2025-09-22T10:10:22+00:00,71
kabupaten,7172,KOTA BITUNG,7172,KOTA BITUNG,71,2024_1.2022,2025-09-22T10:10:22+00:00,71
kabupaten,7173,KOTA TOMOHON,7173,KOTA TOMOHON,71,2024_1.2022,2025-09-22T10:10:22+00:00,71
kabupaten,7174,KOTA KOTAMOBAGU,7174,KOTA KOTAMOBAGU,71,2024_1.2022,2025-09-22T10:10:22+00:00,71
kabupaten,7201,KAB. BANGGAI KEPULAUAN,7207,KAB. BANGGAI KEPULAUAN,72,2024_1.2022,2025-09-22T10:10:22+00:00,72
kabupaten,7202,KAB. BANGGAI,7201,KAB. BANGGAI,72,2024_1.2022,2025-09-22T10:10:22+00:00,72
kabupaten,7203,KAB. MOROWALI,7206,KAB. MOROWALI,72,2024_1.2022,2025-09-22T10:10:22+00:00,72
kabupaten,7204,KAB. POSO,7202,KAB. POSO,72,2024_1.2022,2025-09-22T10:10:22+00:00,72
kabupaten,7205,KAB. DONGGALA,7203,KAB. DONGGALA,72,2024_1.2022,2025-09-22T10:10:22+00:00,72
kabupaten,7206,KAB. TOLI TOLI,7204,KAB. TOLI TOLI,72,2024_1.2022,2025-09-22T10:10:22+00:00,72
kabupaten,7207,KAB. BUOL,7205,KAB. BUOL,72,2024_1.2022,2025-09-22T10:10:22+00:00,72
kabupaten,7208,KAB. PARIGI MOUTONG,7208,KAB. PARIGI MOUTONG,72,2024_1.2022,2025-09-22T10:10:22+00:00,72
kabupaten,7209,KAB. TOJO UNA UNA,7209,KAB. TOJO UNA UNA,72,2024_1.2022,2025-09-22T10:10:22+00:00,72
kabupaten,7210,KAB. SIGI,7210,KAB. SIGI,72,2024_1.2022,2025-09-22T10:10:22+00:00,72
kabupaten,7211,KAB. BANGGAI LAUT,7211,KAB. BANGGAI LAUT,72,2024_1.2022,2025-09-22T10:10:22+00:00,72
kabupaten,7212,KAB. MOROWALI UTARA,7212,KAB. MOROWALI UTARA,72,2024_1.2022,2025-09-22T10:10:22+00:00,72
kabupaten,7271,KOTA PALU,7271,KOTA PALU,72,2024_1.2022,2025-09-22T10:10:22+00:00,72
kabupaten,7301,KAB. KEPULAUAN SELAYAR,7301,KAB. KEPULAUAN SELAYAR,73,2024_1.2022,2025-09-22T10:10:22+00:00,73
kabupaten,7302,KAB. BULUKUMBA,7302,KAB. BULUKUMBA,73,2024_1.2022,2025-09-22T10:10:22+00:00,73
kabupaten,7303,KAB. BANTAENG,7303,KAB. BANTAENG,73,2024_1.2022,2025-09-22T10:10:22+00:00,73
kabupaten,7304,KAB. JENEPONTO,7304,KAB. JENEPONTO,73,2024_1.2022,2025-09-22T10:10:22+00:00,73
kabupaten,7305,KAB. TAKALAR,7305,KAB. TAKALAR,73,2024_1.2022,2025-09-22T10:10:22+00:00,73
kabupaten,7306,KAB. GOWA,7306,KAB. GOWA,73,2024_1.2022,2025-09-22T10:10:22+00:00,73
kabupaten,7307,KAB. SINJAI,7307,KAB. SINJAI,73,2024_1.2022,2025-09-22T10:10:22+00:00,73
kabupaten,7308,KAB. MAROS,7309,KAB. MAROS,73,2024_1.2022,2025-09-22T10:10:22+00:00,73
kabupaten,7309,KAB. PANGKAJENE DAN KEPULAUAN,7310,KAB. PANGKAJENE DAN KEPULAUAN,73,2024_1.2022,2025-09-22T10:10:22+00:00,73
kabupaten,7310,KAB. BARRU,7311,KAB. BARRU,73,2024_1.2022,2025-09-22T10:10:22+00:00,73
kabupaten,7311,KAB. BONE,7308,KAB. BONE,73,2024_1.2022,2025-09-22T10:10:22+00:00,73
kabupaten,7312,KAB. SOPPENG,7312,KAB. SOPPENG,73,2024_1.2022,2025-09-22T10:10:22+00:00,73
kabupaten,7313,KAB. WAJO,7313,KAB. WAJO,73,2024_1.2022,2025-09-22T10:10:22+00:00,73
kabupaten,7314,KAB. SIDENRENG RAPPANG,7314,KAB. SIDENRENG RAPPANG,73,2024_1.2022,2025-09-22T10:10:22+00:00,73
kabupaten,7315,KAB. PINRANG,7315,KAB. PINRANG,73,2024_1.2022,2025-09-22T10:10:22+00:00,73
kabupaten,7316,KAB. ENREKANG,7316,KAB. ENREKANG,73,2024_1.2022,2025-09-22T10:10:22+00:00,73
kabupaten,7317,KAB. LUWU,7317,KAB. LUWU,73,2024_1.2022,2025-09-22T10:10:22+00:00,73
